QueryId,DocumentId
433,NYT19991108.0198
433,NYT19990719.0185
433,NYT19990706.0174
433,NYT19990916.0211
433,NYT19990820.0316
433,NYT19990709.0400
433,NYT19990526.0231
433,NYT19990118.0223
433,NYT19990712.0232
433,NYT19990120.0143
433,NYT19990120.0227
433,NYT19991017.0053
433,NYT19991227.0237
433,NYT19990925.0112
433,NYT19990426.0266
433,NYT19990725.0029
433,NYT19991221.0043
433,NYT19990428.0063
433,NYT19990723.0114
433,NYT19990723.0140
433,NYT19990331.0162
433,NYT19990331.0164
433,NYT19991128.0100
433,NYT19990618.0266
433,NYT19990618.0313
433,NYT19990211.0136
433,NYT19990707.0291
433,NYT19990401.0112
433,NYT19991228.0306
433,NYT19991015.0162
433,NYT20000104.0357
433,NYT20000925.0128
433,NYT20000404.0063
433,NYT20000404.0064
433,NYT20000404.0067
433,NYT20000404.0068
433,NYT20000316.0189
433,NYT20000403.0383
433,NYT20000403.0384
433,NYT20000403.0387
433,NYT20000403.0388
433,NYT20000826.0175
433,NYT20000707.0235
433,NYT20000823.0198
433,NYT20000927.0347
433,NYT20000330.0220
433,NYT20000803.0343
433,NYT20000414.0189
433,NYT20000922.0213
433,NYT20000528.0137
433,NYT20000928.0370
433,NYT20000928.0423
433,NYT20000928.0475
433,NYT20000612.0243
433,NYT20000325.0204
433,NYT20000208.0164
433,NYT20000208.0254
433,NYT20000418.0329
433,NYT20000323.0101
433,NYT20000321.0393
433,NYT20000710.0102
435,XIE19970406.0161
435,XIE19991013.0186
435,XIE19990206.0047
435,XIE19980712.0044
435,NYT19991002.0086
435,NYT19990710.0157
435,NYT19990911.0134
435,NYT19990812.0377
435,NYT19990812.0378
435,NYT19990329.0519
435,NYT19990620.0080
435,NYT19990722.0072
435,NYT19991016.0082
435,NYT19991016.0142
435,NYT20000318.0180
435,NYT20000725.0164
435,NYT19981227.0094
435,NYT19981012.0217
435,NYT19981012.0218
435,APW19990609.0041
435,APW19990704.0004
435,APW19990505.0268
435,APW20000511.0185
435,APW19980608.0792
435,APW19981122.0989
435,XIE19970326.0006
435,XIE19960906.0195
435,XIE19960420.0077
435,XIE19960420.0108
435,XIE19960508.0195
435,XIE19960804.0174
435,XIE19990110.0017
435,XIE19990416.0088
435,XIE20000511.0156
435,XIE20000930.0218
435,XIE20000828.0219
435,XIE20000616.0159
435,XIE19980305.0283
435,XIE19980103.0101
435,NYT19990629.0324
435,NYT19990630.0040
435,XIE19991011.0086
435,XIE20000712.0001
435,XIE19970115.0186
435,XIE19991012.0025
435,XIE20000602.0122
435,NYT20000905.0260
435,APW20000605.0016
435,APW19981217.1365
435,XIE19970724.0262
435,XIE19970404.0256
435,XIE19970624.0104
435,XIE19960112.0123
435,XIE19960619.0275
435,XIE19960509.0185
435,XIE19961009.0254
435,XIE19960621.0120
435,XIE19981017.0051
435,NYT19991019.0326
435,NYT19991209.0331
435,NYT19990314.0133
435,NYT19990529.0133
435,NYT19990905.0025
435,NYT19990512.0206
435,NYT19990603.0421
435,NYT19991102.0001
435,NYT19991115.0241
435,NYT19990327.0206
435,NYT19990327.0261
435,NYT19990327.0282
435,NYT20000314.0301
435,NYT20000831.0342
435,NYT20000316.0026
435,NYT20000615.0048
435,NYT20000823.0290
435,NYT20000819.0100
435,NYT20000323.0013
435,NYT20000724.0214
435,NYT20000111.0419
435,NYT19980730.0036
435,NYT19980826.0412
435,NYT19981201.0394
435,NYT19980824.0314
435,NYT19981009.0057
435,NYT19981229.0292
435,NYT19980608.0341
435,APW19990214.0084
435,APW19990219.0212
435,APW19990428.0004
435,APW19990915.0126
435,APW20000829.0168
435,APW20000516.0201
435,APW20000727.0129
435,APW20000823.0015
435,APW20000823.0016
435,APW20000823.0110
435,APW20000903.0029
435,APW20000728.0004
435,APW20000603.0129
435,APW19980924.0981
436,XIE19960322.0186
436,NYT19981125.0202
436,XIE19970418.0067
436,XIE19990330.0189
436,XIE19990802.0085
436,XIE20000820.0193
436,XIE20000507.0075
436,XIE20000725.0194
436,APW19981019.0433
436,APW19981019.0474
436,APW19981019.0482
436,APW19981019.0483
436,XIE19970813.0069
436,XIE19970224.0082
436,XIE19970503.0122
436,XIE19970501.0093
436,XIE19971223.0039
436,XIE19960421.0160
436,XIE19960718.0212
436,XIE19990803.0085
436,XIE19990802.0106
436,XIE19990516.0053
436,XIE19991023.0016
436,XIE20000821.0299
436,XIE20000724.0250
436,XIE19980717.0180
436,XIE19980317.0148
436,XIE19980303.0229
436,XIE19980525.0208
436,XIE19980411.0129
436,XIE19981020.0034
436,XIE19980407.0089
436,NYT19991001.0010
436,NYT19991001.0074
436,NYT19991018.0357
436,NYT19990603.0381
436,NYT19990802.0244
436,NYT19991008.0138
436,NYT19990930.0391
436,NYT19990930.0445
436,NYT20000623.0036
436,NYT20000328.0382
436,NYT20000819.0048
436,NYT20000819.0049
436,NYT20000821.0125
436,NYT20000821.0126
436,NYT20000813.0131
436,NYT19981125.0215
436,NYT19981125.0327
436,NYT19980629.0410
436,APW19990406.0041
436,APW19990803.0355
436,APW19990803.0356
436,APW19990914.0022
436,APW19990806.0259
436,APW19991018.0070
436,APW20000719.0191
436,APW20000507.0091
436,APW20000305.0089
436,APW20000311.0105
436,APW20000331.0019
436,APW20000331.0103
436,APW20000331.0121
436,APW20000613.0056
436,APW20000417.0106
436,APW20000118.0145
436,APW20000118.0198
436,APW19980801.0323
436,APW19980616.0353
436,APW19980728.0010
436,APW19980728.0027
436,APW19981128.0048
436,APW19981128.0115
436,APW19980607.0642
436,APW19980608.0599
436,APW19981018.0893
436,APW19981018.0904
436,APW19981018.0905
436,APW19981018.0937
436,APW19981018.1017
436,APW19981018.1048
436,APW19981018.1069
436,APW19981110.1125
436,APW19981028.0246
436,APW19981117.1242
436,APW19981117.1377
436,APW19981127.1251
436,APW19981019.0036
436,APW19981019.0108
436,APW19981204.0552
436,APW19981029.0874
436,APW19981029.1240
436,XIE19970917.0261
436,XIE19970424.0076
436,XIE19970515.0019
436,XIE19970603.0109
436,XIE19970909.0179
436,XIE19970909.0182
436,XIE19970923.0155
436,XIE19970923.0223
439,NYT19990520.0247
439,APW19981130.1070
439,NYT19991125.0131
439,NYT19991125.0147
439,NYT20000219.0108
439,NYT20000305.0079
439,NYT20000721.0281
439,NYT20000422.0121
439,NYT19981013.0334
439,NYT19981219.0175
439,NYT19981219.0176
439,NYT19980726.0063
439,NYT19981019.0252
439,APW19990523.0012
439,APW19991027.0413
439,APW20000314.0084
439,XIE20000314.0351
439,XIE20000624.0025
439,XIE20000711.0116
439,XIE20000619.0371
439,XIE19981021.0081
439,XIE19970528.0071
439,XIE20000106.0134
439,NYT19990519.0067
439,XIE19970911.0249
439,XIE20000511.0285
439,XIE20000709.0064
439,XIE19980928.0111
439,XIE20000421.0110
439,XIE20000804.0101
439,NYT19990813.0245
439,NYT19991025.0179
439,NYT19990908.0136
439,NYT19990908.0310
439,NYT19990405.0301
439,NYT19990428.0058
439,NYT19991102.0383
439,NYT19990406.0052
439,NYT19990205.0199
439,NYT19990416.0060
439,NYT19991124.0252
439,NYT20000823.0003
439,NYT20000422.0129
439,NYT20000821.0008
439,NYT20000113.0273
439,NYT19981031.0151
439,NYT19981031.0153
439,NYT19981104.0311
439,NYT19981111.0242
439,NYT19981009.0344
439,NYT19980616.0260
439,APW19991029.0068
439,APW19990619.0021
439,APW19991028.0353
439,APW19980601.0889
439,XIE19970524.0087
439,XIE19961125.0032
439,XIE19990107.0181
439,XIE19990106.0180
439,XIE19980618.0150
439,XIE19980415.0301
439,XIE19980728.0007
439,XIE19980708.0087
439,XIE19980708.0177
439,XIE19980710.0108
439,NYT20000228.0203
439,NYT20000228.0205
439,NYT20000226.0011
439,NYT20000226.0012
439,NYT19980722.0392
439,NYT19981112.0328
439,APW19980624.1494
439,XIE19990106.0128
439,XIE19990119.0107
439,XIE20000118.0190
439,XIE19980320.0055
439,NYT19990913.0223
439,XIE19960423.0056
439,XIE19960814.0085
439,XIE19991108.0118
439,XIE19991015.0252
439,XIE19990822.0074
439,XIE19991014.0099
439,XIE19990825.0213
439,XIE20000901.0261
439,XIE20000403.0163
439,NYT19990301.0274
439,NYT19990131.0096
439,NYT19990427.0081
439,NYT19990427.0082
439,NYT19990427.0083
439,NYT19990427.0084
439,NYT19990427.0085
439,NYT19990427.0086
439,NYT19990427.0087
439,NYT19990427.0088
439,NYT19990314.0167
439,NYT19990217.0314
439,NYT19990217.0316
439,NYT19990312.0340
443,APW19980713.0703
443,XIE19971205.0336
443,XIE19970430.0045
443,XIE19981201.0160
443,XIE19980202.0080
443,XIE19970124.0168
443,XIE19970529.0042
443,XIE19970924.0069
443,XIE19970922.0061
443,XIE19970218.0273
443,XIE19971022.0004
443,XIE19970507.0057
443,XIE19960606.0048
443,XIE19960808.0217
443,XIE19961114.0019
443,XIE19960130.0003
443,XIE19961115.0030
443,XIE19961016.0207
443,XIE19990928.0029
443,XIE19990225.0084
443,XIE19991124.0020
443,XIE20000926.0279
443,XIE20000622.0052
443,XIE20000103.0024
443,XIE20000507.0030
443,XIE20000904.0114
443,XIE20000725.0164
443,XIE20000423.0175
443,XIE19981001.0167
443,XIE19980218.0010
443,XIE19981111.0009
443,XIE19980318.0303
443,XIE19981029.0140
443,XIE19980307.0078
443,XIE19980619.0128
443,XIE19960425.0091
443,XIE19960305.0072
443,XIE19991216.0361
443,XIE19990705.0095
443,XIE19990705.0098
443,XIE19990504.0162
443,XIE19990121.0010
443,XIE19990428.0059
443,XIE20000219.0101
443,XIE20000922.0222
443,XIE20000803.0303
443,XIE20000207.0131
443,XIE20000222.0178
443,XIE19980723.0271
443,XIE19981202.0298
443,NYT19991028.0439
443,NYT19990224.0336
443,NYT20000506.0070
443,NYT20000506.0071
443,NYT20000508.0052
443,NYT20000508.0053
443,APW19990224.0112
443,APW19990224.0113
443,APW19990705.0101
443,APW19990705.0163
443,APW20000221.0027
443,APW20000913.0052
443,APW19981201.0515
443,APW19981201.0528
443,APW19981130.0837
443,XIE19971009.0199
443,XIE19970724.0074
443,XIE19970217.0105
443,XIE19971113.0240
443,XIE19960226.0014
443,XIE19960927.0021
443,XIE19990913.0189
443,XIE19990417.0146
443,XIE19990319.0334
443,XIE19991216.0374
443,XIE19991215.0038
443,XIE19991215.0310
443,XIE19990316.0018
443,XIE19990427.0032
443,XIE19990427.0366
443,XIE19990427.0367
443,XIE19991214.0011
443,XIE19990428.0041
443,XIE19990717.0134
443,XIE19990219.0019
443,XIE19991028.0056
443,XIE20000615.0016
443,XIE19981201.0020
443,XIE19980326.0093
443,XIE19980324.0194
443,XIE19981128.0227
443,XIE19981202.0132
443,XIE19980915.0048
443,XIE19980331.0019
443,XIE19980625.0018
443,XIE19980923.0189
443,XIE19980709.0175
443,NYT19990420.0278
443,NYT19990420.0280
443,NYT19990420.0294
448,NYT20000601.0017
448,APW19980708.0449
448,XIE19980222.0188
448,XIE19980304.0254
448,NYT19990316.0113
448,APW20000701.0031
448,XIE19970216.0102
448,XIE19990525.0178
448,XIE19991203.0056
448,XIE20000817.0085
448,XIE19980727.0004
448,XIE19980726.0034
448,XIE19980726.0229
448,NYT19990813.0411
448,NYT19991001.0015
448,NYT19991001.0153
448,NYT19990601.0077
448,NYT19990601.0080
448,NYT19991109.0448
448,NYT19990125.0258
448,NYT19991215.0440
448,NYT19991229.0233
448,NYT19990324.0077
448,NYT19990324.0394
448,NYT19990324.0395
448,NYT19990218.0389
448,NYT19990413.0415
448,NYT19990710.0027
448,NYT19990423.0087
448,NYT19991030.0140
448,NYT19991028.0417
448,NYT19991007.0234
448,NYT19991007.0302
448,NYT19990322.0374
448,NYT19990214.0032
448,NYT19990719.0411
448,NYT19990719.0524
448,NYT19990905.0031
448,NYT19990522.0022
448,NYT19990522.0038
448,NYT19990522.0254
448,NYT19990820.0131
448,NYT19990814.0238
448,NYT19990118.0433
448,NYT19990614.0294
448,NYT19990716.0084
448,NYT19990721.0410
448,NYT19990721.0466
448,NYT19990721.0476
448,NYT19990721.0480
448,NYT19990528.0261
448,NYT19990210.0420
448,NYT19991006.0201
448,NYT19990620.0018
448,NYT19991227.0296
448,NYT19990203.0130
448,NYT19990616.0346
448,NYT19990925.0162
448,NYT19990524.0226
448,NYT19990913.0465
448,NYT19990308.0176
448,NYT19990425.0099
448,NYT19990418.0156
448,NYT19990609.0391
448,NYT19990521.0020
448,NYT19990521.0078
448,NYT19990521.0104
448,NYT19990103.0003
448,NYT19990105.0149
448,NYT19990105.0396
448,NYT19990722.0409
448,NYT19990722.0411
448,NYT19990326.0230
448,NYT19990326.0263
448,NYT19991221.0074
448,NYT19990428.0080
448,NYT19990222.0010
448,NYT19990817.0239
448,NYT19990611.0316
448,NYT19990310.0044
448,NYT19990604.0341
448,NYT19990604.0349
448,NYT19991008.0201
448,NYT19990618.0244
448,NYT19991121.0132
448,NYT19990219.0057
448,NYT19990219.0116
448,NYT19990304.0059
448,NYT19991126.0081
448,NYT19991126.0238
448,NYT19990302.0002
448,NYT19990302.0044
448,NYT19991020.0173
448,NYT19990731.0091
448,NYT20000506.0214
448,NYT20000104.0346
448,NYT20000119.0302
448,NYT20000318.0234
448,NYT20000317.0103
448,NYT20000317.0179
622,NYT19990909.0409
622,NYT19990709.0330
622,NYT19991103.0424
622,NYT19990519.0383
622,NYT19990519.0427
622,NYT19990616.0497
622,NYT19990609.0405
622,NYT19990521.0236
622,NYT20000922.0167
622,NYT20000922.0206
622,NYT20000602.0005
622,NYT19980715.0474
622,NYT19980714.0342
622,NYT19980824.0477
622,NYT19980708.0486
622,APW19990901.0090
622,APW19990302.0029
622,APW19991006.0002
622,APW20000306.0217
622,APW20000323.0050
622,APW19981022.0155
622,XIE19970218.0210
622,XIE20000807.0115
622,NYT19990128.0328
622,NYT19990118.0412
622,NYT20000105.0188
622,NYT19980812.0436
622,APW19990902.0044
622,APW19980623.1210
622,NYT19990415.0008
622,NYT20000617.0031
622,NYT20000620.0354
622,NYT19981126.0140
622,XIE19990520.0181
622,XIE20000307.0384
622,XIE20000308.0007
622,XIE19980107.0114
622,NYT19990226.0071
622,NYT19991002.0090
622,NYT19991001.0166
622,NYT19990909.0313
622,NYT19990131.0078
622,NYT19990131.0089
622,NYT19990125.0082
622,NYT19990125.0097
622,NYT19990125.0453
622,NYT19990122.0512
622,NYT19990420.0185
622,NYT19990324.0221
622,NYT19990505.0029
622,NYT19990520.0054
622,NYT19990520.0055
622,NYT19990520.0061
622,NYT19990520.0177
622,NYT19990520.0212
622,NYT19990520.0288
622,NYT19990520.0289
622,NYT19990520.0304
622,NYT19990520.0314
622,NYT19990520.0315
622,NYT19990520.0343
622,NYT19990520.0391
622,NYT19990520.0455
622,NYT19990520.0456
622,NYT19990520.0457
622,NYT19990520.0507
622,NYT19990427.0031
622,NYT19990218.0399
622,NYT19990822.0096
622,NYT19990831.0145
622,NYT19990831.0153
622,NYT19990831.0172
622,NYT19990831.0173
622,NYT19990831.0333
622,NYT19990831.0334
622,NYT19990831.0335
622,NYT19990831.0338
622,NYT19990831.0342
622,NYT19990402.0385
622,NYT19991117.0369
622,NYT19990415.0187
622,NYT19990227.0016
622,NYT19990530.0183
622,NYT19990530.0219
622,NYT19990809.0072
622,NYT19990809.0073
622,NYT19990718.0099
622,NYT19990710.0027
622,NYT19990501.0003
622,NYT19990501.0122
622,NYT19991125.0100
622,NYT19991028.0475
622,NYT19990921.0409
622,NYT19991220.0279
622,NYT19990819.0174
622,NYT19990827.0227
622,NYT19990514.0042
622,NYT19990719.0141
622,NYT19990213.0040
622,NYT19990213.0094
625,XIE19980627.0223
625,NYT19991213.0498
625,NYT19991230.0362
625,NYT19980923.0472
625,APW19980919.0884
625,APW19980812.0869
625,APW19980920.0342
625,XIE19980926.0032
625,NYT19990510.0003
625,NYT19990501.0038
625,NYT19990430.0375
625,NYT19990509.0151
625,NYT19990516.0082
625,NYT19990516.0092
625,NYT19990108.0436
625,NYT19990108.0494
625,NYT19980826.0374
625,NYT19980827.0478
625,NYT19980906.0145
625,NYT19981107.0251
625,APW20000420.0061
625,APW20000802.0094
625,APW20000317.0220
625,APW19980627.0087
625,APW19980710.0965
625,APW19980710.0974
625,APW19980710.0979
625,APW19980710.1007
625,APW19980710.1018
625,APW19980710.1020
625,APW19980710.1026
625,APW19980710.1098
625,APW19980710.1129
625,APW19980710.1153
625,APW19980818.0195
625,APW19980818.0217
625,APW19980811.0606
625,APW19980811.0674
625,APW19980811.0763
625,APW19980811.1096
625,APW19980903.0310
625,APW19980713.0927
625,XIE19961102.0134
625,XIE19990222.0033
625,XIE19980922.0021
625,XIE19980812.0330
625,XIE19980809.0103
625,XIE19980809.0108
625,XIE19980921.0041
625,NYT19990508.0242
625,NYT19990508.0260
625,NYT19990601.0226
625,NYT19991210.0120
625,NYT19990626.0058
625,NYT19990626.0059
625,NYT19991222.0147
625,NYT19991222.0150
625,NYT19991222.0152
625,NYT19991222.0360
625,NYT19991222.0372
625,NYT19991222.0380
625,NYT19990324.0169
625,NYT19990324.0181
625,NYT19990324.0183
625,NYT19990324.0189
625,NYT19990823.0039
625,NYT19990525.0346
625,NYT19990505.0038
625,NYT19990218.0480
625,NYT19990510.0203
625,NYT19990314.0006
625,NYT19990314.0086
625,NYT19990809.0263
625,NYT19990815.0130
625,NYT19990624.0311
625,NYT19990424.0054
625,NYT19990424.0074
625,NYT19990424.0076
625,NYT19990424.0105
625,NYT19991223.0293
625,NYT19990727.0253
625,NYT19990903.0014
625,NYT19991220.0257
625,NYT19990819.0269
625,NYT19990824.0056
625,NYT19990824.0295
625,NYT19990719.0202
625,NYT19990411.0055
625,NYT19991119.0340
625,NYT19990625.0021
625,NYT19990522.0051
625,NYT19990916.0148
625,NYT19990916.0193
625,NYT19990318.0273
625,NYT19990318.0313
625,NYT19990318.0386
625,NYT19990318.0388
625,NYT19990318.0390
625,NYT19990318.0393
625,NYT19990526.0133
638,NYT19990519.0307
638,XIE19970731.0012
638,XIE19970731.0218
638,NYT19990823.0099
638,NYT19990823.0100
638,NYT19990520.0159
638,NYT19990518.0439
638,NYT19990821.0115
638,NYT19990821.0116
638,NYT19990522.0197
638,NYT19990311.0433
638,NYT19990120.0046
638,NYT19990914.0315
638,NYT19990914.0321
638,NYT19990617.0161
638,NYT19990418.0208
638,NYT19990305.0306
638,NYT19991219.0211
638,NYT20000611.0101
638,NYT20000611.0146
638,NYT20000513.0116
638,NYT20000513.0119
638,NYT20000513.0204
638,NYT20000513.0214
638,NYT20000205.0009
638,NYT20000224.0243
638,NYT20000615.0273
638,NYT20000615.0304
638,NYT20000615.0320
638,NYT20000419.0262
638,NYT20000828.0159
638,NYT20000828.0163
638,NYT20000616.0165
638,NYT20000901.0363
638,NYT20000716.0191
638,NYT20000218.0281
638,NYT20000520.0096
638,NYT20000518.0293
638,NYT20000202.0326
638,NYT20000909.0084
638,NYT20000612.0178
638,NYT20000612.0662
638,NYT20000612.1115
638,NYT20000328.0323
638,NYT20000213.0141
638,NYT20000415.0109
638,NYT20000617.0162
638,NYT20000221.0329
638,NYT20000204.0301
638,NYT20000204.0309
638,NYT20000204.0357
638,NYT20000216.0015
638,NYT20000131.0439
638,NYT20000131.0456
638,NYT20000131.0554
638,NYT20000131.0556
638,NYT20000602.0364
638,NYT20000602.0383
638,NYT19980918.0013
638,NYT19981204.0068
638,NYT19981017.0016
638,NYT19981114.0203
638,NYT19980814.0207
638,NYT19981229.0394
638,NYT19981115.0179
638,NYT19980616.0440
638,NYT19980616.0444
638,NYT19981112.0096
638,APW19990814.0051
638,APW19990609.0101
638,APW19990610.0227
638,APW19990610.0260
638,APW19990320.0072
638,APW19990110.0041
638,APW19990928.0096
638,APW19990928.0132
638,APW20000615.0126
638,APW20000921.0090
638,APW20000208.0308
638,APW20000201.0112
638,APW20000623.0176
638,APW20000219.0196
638,APW20000317.0118
638,APW20000317.0120
638,APW20000613.0103
638,NYT19990717.0151
638,NYT19990915.0440
638,NYT20000427.0471
638,NYT19980819.0463
638,NYT19980909.0108
638,NYT19980709.0389
638,NYT19980709.0399
638,APW19990812.0133
638,APW19990203.0074
638,APW19990203.0210
638,APW20000829.0024
638,APW20000801.0226
638,XIE19970205.0123
638,XIE19980608.0182
638,NYT19990817.0367
639,NYT19991122.0198
639,NYT19991124.0120
639,NYT19990714.0083
639,NYT19990714.0084
639,NYT19990714.0087
639,NYT19990714.0088
639,NYT19990714.0092
639,NYT19990714.0093
639,NYT19991103.0124
639,NYT19991105.0265
639,NYT19990317.0188
639,NYT19990715.0056
639,NYT19990715.0057
639,NYT19990715.0060
639,NYT19990715.0061
639,NYT19990715.0064
639,NYT19990715.0065
639,NYT19990117.0223
639,NYT20000114.0109
639,NYT20000507.0050
639,NYT20000324.0267
639,NYT19980729.0275
639,APW19990209.0287
639,APW19981012.1290
639,XIE19990615.0068
639,XIE19990615.0082
639,NYT19991110.0209
639,APW19990701.0117
639,NYT19990101.0119
639,NYT19990824.0105
639,NYT19990214.0176
639,NYT19990829.0118
639,NYT19990829.0119
639,NYT19990225.0295
639,NYT19990511.0123
639,NYT19990901.0232
639,NYT19990825.0152
639,NYT20000616.0064
639,NYT20000118.0055
639,NYT20000725.0110
639,NYT19981231.0131
639,NYT19980719.0029
639,NYT19980624.0591
639,XIE19970108.0280
639,NYT19991019.0425
639,NYT19990131.0085
639,NYT19990125.0128
639,NYT19990125.0136
639,NYT19990125.0176
639,NYT19991215.0302
639,NYT19991222.0188
639,NYT19990502.0064
639,NYT19990427.0328
639,NYT19990427.0360
639,NYT19990419.0408
639,NYT19990419.0409
639,NYT19990510.0512
639,NYT19990831.0304
639,NYT19991117.0108
639,NYT19991117.0254
639,NYT19990314.0088
639,NYT19990529.0233
639,NYT19990529.0234
639,NYT19990705.0273
639,NYT19990809.0134
639,NYT19990809.0180
639,NYT19990217.0106
639,NYT19990217.0119
639,NYT19990217.0228
639,NYT19990504.0243
639,NYT19990504.0244
639,NYT19990504.0319
639,NYT19990423.0310
639,NYT19990407.0462
639,NYT19990714.0091
639,NYT19990714.0096
639,NYT19990714.0101
639,NYT19990714.0102
639,NYT19990714.0114
639,NYT19990714.0115
639,NYT19990714.0123
639,NYT19990714.0125
639,NYT19990714.0139
639,NYT19990714.0164
639,NYT19990714.0200
639,NYT19990714.0221
639,NYT19990714.0239
639,NYT19990714.0263
639,NYT19990602.0216
639,NYT19990126.0421
639,NYT19990126.0485
639,NYT19990727.0157
639,NYT19990903.0183
639,NYT19990921.0122
639,NYT19991220.0001
639,NYT19991220.0133
639,NYT19991220.0144
639,NYT19991220.0221
639,NYT19991220.0222
639,NYT19990819.0363
648,APW19990714.0342
648,APW19990715.0142
648,XIE19970202.0189
648,NYT19991130.0285
648,NYT20000525.0015
648,NYT19980818.0123
648,APW19990701.0111
648,APW19990204.0013
648,APW19990511.0078
648,APW20000212.0084
648,APW20000212.0101
648,NYT19991127.0052
648,NYT19991127.0053
648,NYT19990523.0209
648,NYT19991130.0370
648,NYT19991130.0394
648,NYT19990520.0422
648,NYT19991207.0007
648,NYT19990202.0421
648,NYT19990610.0018
648,NYT19991105.0170
648,NYT19991129.0082
648,NYT19991129.0085
648,NYT20000304.0090
648,NYT20000309.0112
648,NYT20000530.0146
648,NYT20000328.0215
648,NYT19981029.0298
648,NYT19981015.0136
648,APW19990624.0102
648,APW19990202.0209
648,APW19990606.0003
648,APW19990203.0319
648,APW20000610.0105
648,APW20000329.0146
648,APW20000121.0139
648,APW20000524.0094
648,APW20000309.0131
648,APW20000417.0172
648,APW19981013.0289
648,APW19981013.0303
648,NYT19990324.0489
648,NYT19990831.0059
648,NYT19990831.0060
648,NYT19990831.0061
648,NYT19990809.0247
648,NYT19990815.0143
648,NYT19990815.0155
648,NYT19990501.0115
648,NYT19990827.0070
648,NYT19990827.0071
648,NYT19990827.0072
648,NYT19990827.0190
648,NYT19990827.0191
648,NYT19990827.0192
648,NYT19990514.0170
648,NYT19990818.0135
648,NYT19990616.0412
648,NYT19990816.0024
648,NYT19990428.0458
648,NYT19991107.0071
648,NYT19991107.0175
648,NYT19990701.0035
648,NYT20000814.0380
648,NYT20000731.0491
648,NYT20000816.0288
648,NYT20000521.0201
648,NYT20000823.0202
648,NYT20000726.0265
648,NYT19980617.0105
648,NYT19980610.0163
648,NYT19980612.0116
648,NYT19980601.0138
648,NYT19980608.0103
648,APW19990523.0046
648,APW19990523.0049
648,APW19990621.0264
648,APW19990709.0105
648,APW20000719.0121
648,APW20000829.0201
648,APW19980611.1799
648,APW19980715.0830
648,NYT19991229.0360
648,NYT19990413.0086
648,NYT19990413.0107
648,NYT19990624.0124
648,NYT19991013.0495
648,NYT19990630.0094
648,NYT19990928.0234
648,NYT20000319.0021
648,NYT19981008.0169
648,NYT19980708.0396
648,NYT19980708.0481
648,NYT19981111.0414
648,NYT19981229.0399
648,NYT19981229.0433
648,NYT19981202.0346
648,NYT19980629.0001
648,APW19990708.0010
648,APW19990708.0241
650,APW20000711.0197
650,APW19981029.1163
650,NYT20000919.0334
650,APW19990507.0265
650,APW20000405.0228
650,XIE19970605.0122
650,XIE19970605.0142
650,NYT19991229.0304
650,NYT19980701.0526
650,APW19990413.0071
650,APW19990607.0182
650,NYT19990131.0116
650,NYT19990710.0099
650,NYT19990710.0100
650,NYT19990212.0433
650,NYT19990213.0056
650,NYT19990213.0276
650,NYT19991018.0488
650,NYT19990812.0334
650,NYT19990630.0377
650,NYT19990712.0076
650,NYT19990712.0077
650,NYT19991118.0362
650,NYT19990802.0322
650,NYT19990612.0105
650,NYT19990317.0246
650,NYT19990405.0518
650,NYT19990408.0325
650,NYT19990816.0188
650,NYT19990817.0386
650,NYT19991129.0424
650,NYT19990604.0335
650,NYT19990628.0312
650,NYT19990628.0408
650,NYT19990223.0437
650,NYT20000411.0470
650,NYT20000222.0285
650,NYT20000101.0266
650,NYT20000520.0018
650,NYT20000215.0313
650,NYT20000311.0131
650,NYT20000311.0132
650,NYT20000710.0496
650,NYT19981210.0549
650,NYT19980913.0146
650,NYT19981010.0121
650,NYT19980724.0225
650,NYT19980724.0237
650,NYT19980619.0472
650,NYT19980602.0396
650,NYT19981113.0402
650,NYT19980903.0469
650,APW19990107.0128
650,APW19990302.0211
650,APW19990416.0003
650,APW19990727.0086
650,APW19990727.0222
650,APW19990401.0036
650,APW19990401.0241
650,APW19990203.0065
650,APW19990209.0029
650,APW19990915.0195
650,APW19990331.0301
650,APW20000113.0206
650,APW20000303.0045
650,APW20000414.0017
650,APW20000621.0014
650,APW20000107.0257
650,APW20000711.0200
650,APW20000711.0208
650,APW20000117.0100
650,APW20000117.0118
650,APW20000911.0163
650,APW19980605.0319
650,APW19980811.1211
650,XIE19971014.0005
650,XIE19971013.0161
650,XIE19970408.0004
650,XIE19980506.0070
650,XIE19981124.0052
650,XIE20000713.0299
650,NYT19990616.0456
650,NYT20000120.0242
650,NYT20000712.0213
650,NYT19981222.0266
650,NYT19981222.0283
650,NYT19980701.0450
650,NYT19980701.0489
650,NYT19980701.0533
650,NYT19980701.0577
650,NYT19980701.0601
650,NYT19980825.0162
650,APW19990830.0159
650,APW19991001.0078
650,APW19991001.0270
650,APW19990727.0083
650,APW19990727.0162
650,APW19990511.0216
650,APW19990625.0259
650,APW20000715.0068
651,NYT19990405.0505
651,NYT20000830.0344
651,APW19990915.0037
651,APW19990915.0145
651,APW19990915.0232
651,XIE19960328.0169
651,XIE19960328.0172
651,XIE20000616.0213
651,NYT19980806.0225
651,NYT19980905.0019
651,XIE19960807.0193
651,XIE19991206.0076
651,NYT19991030.0092
651,NYT19991030.0093
651,NYT19991101.0080
651,NYT19991101.0081
651,NYT19990609.0361
651,NYT19990521.0084
651,NYT19990222.0349
651,NYT19990331.0307
651,NYT19990403.0249
651,NYT19990416.0322
